"","X.1","X","time","DOYtime","flux","soilT_T","VSM_T","doy","DAMM14","predict14"
"1",1,1,"2014-05-01 08",121.36806,35.12,5.1,0.33,121,42.5627598382031,49.2726898156891
"2",2,2,"2014-05-01 09",121.394096666667,55.5283333333333,5.15,0.33,121,42.8022754332417,49.7448345816344
"3",3,3,"2014-05-01 10",121.436806,52.254,5.28,0.33,121,43.4309331585706,50.9724109730923
"4",4,4,"2014-05-01 11",121.47639,61.654,5.46,0.324,121,44.1344238057074,49.9247931577576
"5",5,5,"2014-05-01 12",121.519096666667,60.5233333333333,5.75,0.32,121,45.4315332651632,50.8316734850819
"6",6,6,"2014-05-01 13",121.561806,56.742,6.1,0.32,121,47.2410206761707,54.1366868466991
"7",7,7,"2014-05-01 14",121.60139,67.996,6.48,0.32,121,49.2818440167792,57.7249870678834
"8",8,8,"2014-05-01 15",121.644096666667,83.5916666666667,6.98333333333333,0.32,121,52.1121930953061,62.4779110450661
"9",9,9,"2014-05-01 16",121.686806,80.84,7.46,0.31,121,54.3114517998402,62.4001261925152
"10",10,10,"2014-05-01 17",121.72639,84.914,7.82,0.31,121,56.5100183342915,65.7995685073214
"11",11,11,"2014-05-01 18",121.769096666667,92.2616666666667,8.11666666666667,0.31,121,58.3840762487447,68.6009607852636
"12",12,12,"2014-05-01 19",121.811806,87.326,8.22,0.31,121,59.0503742775206,69.5767266348839
"13",13,13,"2014-05-01 20",121.85139,77.236,8.22,0.31,121,59.0503742775206,69.5767266348839
"14",14,14,"2014-05-01 21",121.894096666667,107.925,8.4,0.32,121,60.9163574380545,75.8553460801832
"15",15,15,"2014-05-01 22",121.936806,83.74,8.38,0.32,121,60.7829220867858,75.666488173805
"16",16,16,"2014-05-01 23",121.97639,76.868,8.26,0.32,121,59.9880329618036,74.5333407355363
"17",17,17,"2014-05-02 00",122.019096666667,84.2533333333333,8.1,0.316666666666667,122,58.7459482693129,71.4961780552127
"18",18,18,"2014-05-02 01",122.061806,76.862,7.96,0.31,122,57.3872815425091,67.1215738519683
"19",19,19,"2014-05-02 02",122.10139,75.81,7.9,0.31,122,57.0097633531399,66.5550001328339
"20",20,20,"2014-05-02 03",122.144096666667,92.0033333333333,7.76666666666667,0.31,122,56.1791345967677,65.2959474236465
"21",21,21,"2014-05-02 04",122.186806,74.696,7.64,0.31,122,55.4005344078966,64.0998473499183
"22",22,22,"2014-05-02 05",122.22639,66.696,7.52,0.31,122,54.672234167368,62.9666999116496
"23",23,23,"2014-05-02 06",122.269096666667,80.5733333333333,7.26666666666667,0.31,122,53.1640225192605,60.5744997641934
"24",24,24,"2014-05-02 07",122.311806,67.902,7.16,0.31,122,52.5407055139283,59.5672575968434
"25",25,25,"2014-05-02 08",122.35139,56.556,7.1,0.31,122,52.1931008323506,59.000683877709
"26",26,26,"2014-05-02 09",122.394096666667,75.4366666666667,7.2,0.31,122,52.7736438488434,59.9449734095996
"27",27,27,"2014-05-02 10",122.436806,55.52,7.5,0.31,122,54.5517250294471,62.7778420052715
"28",28,28,"2014-05-02 11",122.47639,52.278,7.68,0.31,122,55.6453109256271,64.4775631626746
"29",29,29,"2014-05-02 12",122.519096666667,66.0816666666667,7.95,0.31,122,57.3241999003593,67.0271448987792
"30",30,30,"2014-05-02 13",122.561806,64.948,8.26,0.304,122,58.7935232221645,67.2071034749024
"31",31,31,"2014-05-02 14",122.60139,72.206,8.38,0.3,122,59.1761653011935,66.5086915980126
"32",32,32,"2014-05-02 15",122.644096666667,75.61,8.46666666666667,0.3,122,59.7410290886445,67.3270758589845
"33",33,33,"2014-05-02 16",122.686806,59.89,8.56,0.3,122,60.3549808378052,68.2084127554157
"34",34,34,"2014-05-02 17",122.72639,67.468,8.64,0.3,122,60.8859163788503,68.9638443809282
"35",35,35,"2014-05-02 18",122.769096666667,75.3033333333333,8.7,0.3,122,61.2869808892685,69.5304181000626
"36",36,36,"2014-05-02 19",122.811806,72.866,8.7,0.3,122,61.2869808892685,69.5304181000626
"37",37,37,"2014-05-02 20",122.85139,71.756,8.62,0.3,122,60.7527745502731,68.7749864745501
"38",38,38,"2014-05-02 21",122.894096666667,82.1283333333333,8.46666666666667,0.3,122,59.7410290886445,67.3270758589845
"39",39,39,"2014-05-02 22",122.936806,78.244,8.3,0.3,122,58.6591895562802,65.7532599725001
"40",40,40,"2014-05-02 23",122.97639,80.328,8.12,0.3,122,57.5113975986719,64.053538815097
"41",41,41,"2014-05-03 00",123.019096666667,88.42,7.93333333333333,0.3,123,56.3433049648046,62.2908650222345
"42",42,42,"2014-05-03 01",123.061806,74.418,7.74,0.3,123,55.1569135908807,60.4652385939127
"43",43,43,"2014-05-03 02",123.10139,70.222,7.62,0.3,123,54.4323289087237,59.332091155644
"44",44,44,"2014-05-03 03",123.144096666667,81.9633333333333,7.46666666666667,0.3,123,53.5194250352459,57.8841805400784
"45",45,45,"2014-05-03 04",123.186806,72.344,7.34,0.3,123,52.7761103230551,56.6880804663503
"46",46,46,"2014-05-03 05",123.22639,65.308,7.22,0.3,123,52.0808355888026,55.5549330280815
"47",47,47,"2014-05-03 06",123.269096666667,69.0033333333333,7.1,0.3,123,51.3941367503324,54.4217855898128
"48",48,48,"2014-05-03 07",123.311806,62.214,7.04,0.3,123,51.0539725260818,53.8552118706784
"49",49,49,"2014-05-03 08",123.35139,59.44,7.04,0.3,123,51.0539725260818,53.8552118706784
"50",50,50,"2014-05-03 09",123.394096666667,62.8933333333333,7.18333333333333,0.3,123,51.8701056382354,55.2086935330549
"51",51,51,"2014-05-03 10",123.436806,50.88,7.38,0.3,123,53.0097914669227,57.0657962791065
"52",52,52,"2014-05-03 11",123.47639,56.732,7.62,0.3,123,54.4323289087237,59.332091155644
"53",53,53,"2014-05-03 12",123.519096666667,67.1883333333333,7.95,0.3,123,56.4466897309993,62.448246610883
"54",54,54,"2014-05-03 13",123.561806,68.822,8.44,0.3,123,59.5666900401943,67.075265317147
"55",55,55,"2014-05-03 14",123.60139,63.934,8.9,0.292,123,61.6801578255865,67.7558785335269
"56",56,56,"2014-05-03 15",123.644096666667,70.485,9.15,0.29,123,63.1129141927984,69.2008227056741
"57",57,57,"2014-05-03 16",123.686806,69.072,9.46,0.29,123,65.2806104562982,72.128120254535
"58",58,58,"2014-05-03 17",123.72639,72.232,9.56,0.29,123,65.9945854208452,73.0724097864257
"59",59,59,"2014-05-03 18",123.769096666667,83.855,9.6,0.29,123,66.282214299562,73.4501255991819
"60",60,60,"2014-05-03 19",123.811806,75.75,9.58,0.29,123,66.1382536748501,73.2612676928038
"61",61,61,"2014-05-03 20",123.85139,69.228,9.46,0.29,123,65.2806104562982,72.128120254535
"62",62,62,"2014-05-03 21",123.894096666667,80.545,9.33333333333333,0.29,123,64.3866082553767,70.9320201808069
"63",63,63,"2014-05-03 22",123.936806,67.25,9.2,0.29,123,63.457928588864,69.6729674716194
"64",64,64,"2014-05-03 23",123.97639,68.946,9.08,0.29,123,62.6328398544735,68.5398200333507
"65",65,65,"2014-05-04 00",124.019096666667,86.715,8.96666666666667,0.29,124,61.8628098166096,67.4696252305414
"66",66,66,"2014-05-04 01",124.061806,69.314,8.74,0.29,124,60.3492334771663,65.3292356249226
"67",67,67,"2014-05-04 02",124.10139,63.292,8.62,0.29,124,59.5620176701954,64.1960881866539
"68",68,68,"2014-05-04 03",124.144096666667,70.1916666666667,8.48333333333333,0.29,124,58.6771661593753,62.9055591597367
"69",69,69,"2014-05-04 04",124.186806,59.142,8.38,0.29,124,58.0163100272471,61.9297933101164
"70",70,70,"2014-05-04 05",124.22639,60.712,8.28,0.29,124,57.3834049246632,60.9855037782258
"71",71,71,"2014-05-04 06",124.269096666667,77.05,8.08333333333333,0.29,124,56.1574845219362,59.1284010321743
"72",72,72,"2014-05-04 07",124.311806,58.296,7.96,0.29,124,55.4012308123102,57.9637772761758
"73",73,73,"2014-05-04 08",124.35139,55.97,7.9,0.29,124,55.0367777177757,57.3972035570415
"74",74,74,"2014-05-04 09",124.394096666667,49.6316666666667,8,0.29,124,55.6454522510511,58.3414930889321
"75",75,75,"2014-05-04 10",124.436806,49.238,8.1,0.29,124,56.260418336781,59.2857826208227
"76",76,76,"2014-05-04 11",124.47639,50.108,8.1,0.29,124,56.260418336781,59.2857826208227
"77",77,77,"2014-05-04 12",124.519096666667,53.68,8.23333333333333,0.29,124,57.0902643324113,60.5448353300102
"78",78,78,"2014-05-04 13",124.561806,50.668,8.44,0.29,124,58.3991804653004,62.4963670292508
"79",79,79,"2014-05-04 14",124.60139,50.712,8.56,0.29,124,59.1720207308541,63.6295144675195
"80",80,80,"2014-05-04 15",124.644096666667,52.12,8.6,0.29,124,59.431752396474,64.0072302802758
"81",81,81,"2014-05-04 16",124.686806,49.062,8.6,0.29,124,59.431752396474,64.0072302802758
"82",82,82,"2014-05-04 17",124.72639,42.16,8.54,0.29,124,59.0425533277713,63.4406565611414
"83",83,83,"2014-05-04 18",124.769096666667,48.33,8.46666666666667,0.29,124,58.57010246123,62.7481775710883
"84",84,84,"2014-05-04 19",124.811806,52.316,8.36,0.29,124,57.8892091004411,61.7409354037383
"85",85,85,"2014-05-04 20",124.85139,43.87,8.26,0.29,124,57.2576012924744,60.7966458718477
"86",86,86,"2014-05-04 21",124.894096666667,53.505,8.13333333333333,0.29,124,56.4668155673947,59.6005457981195
"87",87,87,"2014-05-04 22",124.936806,45.744,8.04,0.29,124,55.8906803322766,58.7192089016883
"88",88,88,"2014-05-04 23",124.97639,42.176,7.92,0.29,124,55.1580121784485,57.5860614634196
"89",89,89,"2014-05-05 00",125.019096666667,50.2666666666667,7.78333333333333,0.29,125,54.3345294948422,56.2955324365024
"90",90,90,"2014-05-05 01",125.061806,42.078,7.68,0.29,125,53.7195460623076,55.3197665868821
"91",91,91,"2014-05-05 02",125.10139,44.842,7.62,0.29,125,53.3654530231939,54.7531928677478
"92",92,92,"2014-05-05 03",125.144096666667,61.7583333333333,7.48333333333333,0.29,125,52.5670412977329,53.4626638408306
"93",93,93,"2014-05-05 04",125.186806,51.798,7.4,0.29,125,52.085703382071,52.6757558975884
"94",94,94,"2014-05-05 05",125.226565,48.745,7.325,0.29,125,51.6560273529293,51.9675387486705
"95",95,95,"2014-05-05 06",125.269096666667,62.1183333333333,7.28333333333333,0.29,125,51.4187534867362,51.5740847770493
"96",96,96,"2014-05-05 07",125.311806,40.618,7.24,0.29,125,51.1730704621236,51.1648926465634
"97",97,97,"2014-05-05 08",125.35139,36.646,7.2,0.29,125,50.9472612239125,50.7871768338072
"98",98,98,"2014-05-05 09",125.394096666667,45.2316666666667,7.33333333333333,0.29,125,51.7036048672136,52.0462295429947
"99",99,99,"2014-05-05 10",125.436806,45.962,7.6,0.29,125,53.2479079924134,54.5643349613696
"100",100,100,"2014-05-05 11",125.47639,45.422,7.86,0.29,125,54.7950561251497,57.0194877442852
"101",101,101,"2014-05-05 12",125.519096666667,52.7216666666667,8.11666666666667,0.29,125,56.3635285916838,59.4431642094712
"102",102,102,"2014-05-05 13",125.561806,54.494,8.52,0.284,125,58.0875028438061,60.5044596820255
"103",103,103,"2014-05-05 14",125.60139,56.182,8.82,0.28,125,59.4052573259244,61.5057689625389
"104",104,104,"2014-05-05 15",125.644096666667,62.77,9.08333333333333,0.28,125,61.1384325230734,63.9923980631842
"105",105,105,"2014-05-05 16",125.686806,55.422,9.26,0.28,125,62.327573916999,65.6606429028576
"106",106,106,"2014-05-05 17",125.72639,55.742,9.38,0.28,125,63.1475883097011,66.7937903411264
"107",107,107,"2014-05-05 18",125.769096666667,65.2316666666667,9.4,0.28,125,63.2852341408514,66.9826482475045
"108",108,108,"2014-05-05 19",125.811806,58.996,9.34,0.28,125,62.8731359845719,66.4160745283701
"109",109,109,"2014-05-05 20",125.85139,60.718,9.18,0.28,125,61.7864406346538,64.9052112773451
"110",110,110,"2014-05-05 21",125.894096666667,70.7466666666667,8.98333333333333,0.28,125,60.4747704535025,63.0481085312936
"111",111,111,"2014-05-05 22",125.936806,69.55,8.74,0.28,125,58.8878917558445,60.7503373370265
"112",112,112,"2014-05-05 23",125.9722225,62.2,8.575,0.28,125,57.8341041680331,59.1922596094069
"113",113,113,"2014-05-06 00",126.015278,66.116,8.34,0.28,126,56.3636671914424,56.973179209464
"114",114,114,"2014-05-06 01",126.061806,64.154,8.14,0.28,126,55.1398483408333,55.0846001456828
"115",115,115,"2014-05-06 02",126.10139,75.754,8.02,0.28,126,54.4175333796371,53.951452707414
"116",116,116,"2014-05-06 03",126.144096666667,77.6583333333333,7.8,0.28,126,53.1162210116962,51.8740157372547
"117",117,117,"2014-05-06 04",126.186806,62.282,7.6,0.28,126,51.9585231064917,49.9854366734735
"118",118,118,"2014-05-06 05",126.22639,58.652,7.42,0.28,126,50.9368164443893,48.2857155160704
"119",119,119,"2014-05-06 06",126.269096666667,64.5116666666667,7.21666666666667,0.28,126,49.8052840443948,46.3656601345595
"120",120,120,"2014-05-06 07",126.311806,51.79,7.06,0.28,126,48.9495332704326,44.8862732012642
"121",121,121,"2014-05-06 08",126.35139,45.844,7,0.28,126,48.625457024219,44.3196994821298
"122",122,122,"2014-05-06 09",126.394096666667,54.5566666666667,7.16666666666667,0.28,126,49.5306633102062,45.8935153686142
"123",123,123,"2014-05-06 10",126.436806,44.752,7.54,0.28,126,51.615843285049,49.4188629543391
"124",124,124,"2014-05-06 11",126.47639,36.458,7.82,0.28,126,53.2333082845712,52.0628736436328
"125",125,125,"2014-05-06 12",126.519096666667,51.8466666666667,8.18333333333333,0.28,126,55.4028807493721,55.4937922761687
"126",126,126,"2014-05-06 13",126.561806,49.906,8.66,0.28,126,58.3747420595753,59.994905711514
"127",127,127,"2014-05-06 14",126.60139,53.722,8.92,0.28,126,60.0579418318507,62.4500584944296
"128",128,128,"2014-05-06 15",126.644096666667,57.65,9.11666666666667,0.28,126,61.3611623121365,64.3071612404811
"129",129,129,"2014-05-06 16",126.686806,50.94,9.24,0.28,126,62.1918767059202,65.4717849964795
"130",130,130,"2014-05-06 17",126.72639,52.5,9.3,0.28,126,62.5997992569054,66.0383587156139
"131",131,131,"2014-05-06 18",126.769096666667,51.645,9.26666666666667,0.28,126,62.372867805491,65.723595538317
"132",132,132,"2014-05-06 19",126.811806,53.08,9.14,0.28,126,61.5175243456648,64.5274954645889
"133",133,133,"2014-05-06 20",126.85139,66.828,9.02,0.28,126,60.7173271120025,63.3943480263202
"134",134,134,"2014-05-06 21",126.894096666667,69.4333333333333,8.78333333333333,0.28,126,59.1676060706116,61.1595294675123
"135",135,135,"2014-05-06 22",126.936806,54.424,8.52,0.28,126,57.4867786917049,58.6729003668671
"136",136,136,"2014-05-06 23",126.97639,65.486,8.28,0.28,126,55.9938800061794,56.4066054903296
"137",137,137,"2014-05-07 00",127.019096666667,61.7083333333333,8.1,0.28,127,54.8980862600088,54.7068843329265
"138",138,138,"2014-05-07 01",127.061806,60.746,7.92,0.28,127,53.8223745933905,53.0071631755234
"139",139,139,"2014-05-07 02",127.10139,50.764,7.72,0.28,127,52.6502765049126,51.1185841117422
"140",140,140,"2014-05-07 03",127.144096666667,65.0233333333333,7.5,0.28,127,51.3885658073751,49.0411471415829
"141",141,141,"2014-05-07 04",127.186806,52.244,7.3,0.28,127,50.2661528176491,47.1525680778016
"142",142,142,"2014-05-07 05",127.22639,49.694,7.08,0.28,127,49.0580069412732,45.0751311076423
"143",143,143,"2014-05-07 06",127.269096666667,57.7433333333333,6.88333333333333,0.28,127,48.001046893803,43.2180283615907
"144",144,144,"2014-05-07 07",127.311806,43.536,6.74,0.28,127,47.2441835528305,41.8645466992142
"145",145,145,"2014-05-07 08",127.35139,46.914,6.7,0.28,127,47.0349672450008,41.486830886458
"146",146,146,"2014-05-07 09",127.394096666667,47.0216666666667,6.85,0.28,127,47.8240266487518,42.9032651842939
"147",147,147,"2014-05-07 10",127.436806,41.306,7.24,0.28,127,49.9339272524134,46.5859943586673
"148",148,148,"2014-05-07 11",127.47639,36.68,7.52,0.28,127,51.5020872727568,49.230005047961
"149",149,149,"2014-05-07 12",127.519096666667,50.255,7.9,0.28,127,53.7040757951153,52.8183052691453
"150",150,150,"2014-05-07 13",127.561806,61.406,8.66,0.28,127,58.3747420595753,59.994905711514
"151",151,151,"2014-05-07 14",127.60139,58.914,9.34,0.28,127,62.8731359845719,66.4160745283701
"152",152,152,"2014-05-07 15",127.644096666667,70.405,9.93333333333333,0.28,127,67.0609491640125,72.0188590842544
"153",153,153,"2014-05-07 16",127.686806,63.598,10.28,0.28,127,69.6269951722731,75.2923961281419
"154",154,154,"2014-05-07 17",127.72639,67.2,10.4,0.28,127,70.5364217577425,76.4255435664106
"155",155,155,"2014-05-07 18",127.769096666667,72.66,10.4,0.28,127,70.5364217577425,76.4255435664106
"156",156,156,"2014-05-07 19",127.811806,65.14,10.26,0.28,127,69.476493907662,75.1035382217638
"157",157,157,"2014-05-07 20",127.85139,68.556,10.06,0.278,127,67.6150209390713,72.2991795004033
"158",158,158,"2014-05-07 21",127.894096666667,80.0433333333333,9.78333333333333,0.273333333333333,127,64.7263768529424,67.5498259278208
"159",159,159,"2014-05-07 22",127.936806,70.152,9.5,0.27,127,62.1099940552639,63.3480394914989
"160",160,160,"2014-05-07 23",127.97639,70.922,9.26,0.27,127,60.50805802341,61.0817446149614
"161",161,161,"2014-05-08 00",128.019096666667,79.1766666666667,8.98333333333333,0.27,128,58.7093430658133,58.4692102433974
"162",162,162,"2014-05-08 01",128.061806,66.688,8.7,0.27,128,56.9191954166928,55.793723236374
"163",163,163,"2014-05-08 02",128.10139,63.832,8.52,0.27,128,55.8085791256496,54.0940020789709
"164",164,164,"2014-05-08 03",128.144096666667,65.9883333333333,8.26666666666667,0.27,128,54.2797860111448,51.7018019315147
"165",165,165,"2014-05-08 04",128.186806,75.658,8.14,0.27,128,53.5301622240619,50.5057018577866
"166",166,166,"2014-05-08 05",128.22639,66.916,7.96,0.27,128,52.4815500678688,48.8059807003835
"167",167,167,"2014-05-08 06",128.269096666667,67.915,7.8,0.27,128,51.565610226382,47.2951174493585
"168",168,168,"2014-05-08 07",128.311806,55.34,7.64,0.27,128,50.6646393096876,45.7842541983335
"169",169,169,"2014-05-08 08",128.35139,55.342,7.6,0.27,128,50.4417087551811,45.4065383855772
"170",170,170,"2014-05-08 09",128.394096666667,50.2783333333333,7.73333333333333,0.27,128,51.1883996609813,46.6655910947647
"171",171,171,"2014-05-08 10",128.436806,42.902,8,0.27,128,52.712900878618,49.1836965131397
"172",172,172,"2014-05-08 11",128.47639,46.516,8.32,0.27,128,54.5983447354997,52.2054230151897
"173",173,173,"2014-05-08 12",128.519096666667,58.1333333333333,8.8,0.27,128,57.5451010540098,56.7380127682646
"174",174,174,"2014-05-08 13",128.561806,64.88,9.34,0.27,128,61.037693611088,61.8371762404739
"175",175,175,"2014-05-08 14",128.60139,71.662,9.94,0.27,128,65.1503389500166,67.5029134318176
"176",176,176,"2014-05-08 15",128.644096666667,83.6,10.6333333333333,0.27,128,70.2249141761414,74.0499875195922
"177",177,177,"2014-05-08 16",128.686806,71.278,11.1,0.27,128,73.8459891096212,78.4566720017487
"178",178,178,"2014-05-08 17",128.72639,75.75,11.28,0.27,128,75.288752768673,80.1563931591518
"179",179,179,"2014-05-08 18",128.769096666667,73.83,11.3,0.27,128,75.4506758054869,80.3452510655299
"180",180,180,"2014-05-08 19",128.811806,72.668,11.22,0.27,128,74.804930039158,79.5898194400174
"181",181,181,"2014-05-08 20",128.85139,68.764,11.04,0.27,128,73.3708385791151,77.8900982826143
"182",182,182,"2014-05-08 21",128.894096666667,100.198333333333,10.8,0.27,128,71.4986626835351,75.6238034060769
"183",183,183,"2014-05-08 22",128.936806,89.602,10.54,0.27,128,69.5209114836822,73.1686506231613
"184",184,184,"2014-05-08 23",128.97639,79.464,10.36,0.27,128,68.1817833611042,71.4689294657582
"185",185,185,"2014-05-09 00",129.019096666667,94.0433333333333,10.2166666666667,0.27,129,67.1327265411389,70.1154478033819
"186",186,186,"2014-05-09 01",129.061806,68.662,10.1,0.27,129,66.290002390855,69.0137766828426
"187",187,187,"2014-05-09 02",129.10139,69.934,9.98,0.27,129,65.4335248947674,67.8806292445738
"188",188,188,"2014-05-09 03",129.144096666667,84.3566666666667,9.88333333333333,0.27,129,64.7511196774925,66.9678160304129
"189",189,189,"2014-05-09 04",129.186806,71.812,9.84,0.27,129,64.4473787080861,66.558623899927
"190",190,190,"2014-05-09 05",129.22639,70.916,9.8,0.27,129,64.1681851879935,66.1809080871707
"191",191,191,"2014-05-09 06",129.269096666667,79.2583333333333,9.7,0.27,129,63.4751404852512,65.2366185552801
"192",192,192,"2014-05-09 07",129.311806,65.268,9.64,0.27,129,63.0626792718778,64.6700448361457
"193",193,193,"2014-05-09 08",129.35139,68.782,9.6,0.27,129,62.7890986782685,64.2923290233895
"194",194,194,"2014-05-09 09",129.394096666667,78.4833333333333,9.56666666666667,0.27,129,62.5619629010246,63.9775658460927
"195",195,195,"2014-05-09 10",129.436806,63.734,9.5,0.27,129,62.1099940552639,63.3480394914989
"196",196,196,"2014-05-09 11",129.47639,70.664,9.5,0.27,129,62.1099940552639,63.3480394914989
"197",197,197,"2014-05-09 12",129.519096666667,83.06,9.5,0.27,129,62.1099940552639,63.3480394914989
"198",198,198,"2014-05-09 13",129.561806,66.824,9.5,0.27,129,62.1099940552639,63.3480394914989
"199",199,199,"2014-05-09 14",129.60139,70.944,9.54,0.27,129,62.3808076242949,63.7257553042551
"200",200,200,"2014-05-09 15",129.644096666667,81.2633333333333,9.58333333333333,0.27,129,62.6754345918495,64.134947434741
"201",201,201,"2014-05-09 16",129.686806,67.616,9.6,0.27,129,62.7890986782685,64.2923290233895
"202",202,202,"2014-05-09 17",129.72639,66.64,9.6,0.27,129,62.7890986782685,64.2923290233895
"203",203,203,"2014-05-09 18",129.769096666667,71.16,9.6,0.27,129,62.7890986782685,64.2923290233895
"204",204,204,"2014-05-09 19",129.811806,68.476,9.6,0.27,129,62.7890986782685,64.2923290233895
"205",205,205,"2014-05-09 20",129.85139,60.878,9.6,0.27,129,62.7890986782685,64.2923290233895
"206",206,206,"2014-05-09 21",129.894096666667,75.8766666666667,9.61666666666667,0.27,129,62.9029554629658,64.449710612038
"207",207,207,"2014-05-09 22",129.936806,64.852,9.6,0.27,129,62.7890986782685,64.2923290233895
"208",208,208,"2014-05-09 23",129.97639,68.462,9.6,0.27,129,62.7890986782685,64.2923290233895
"209",209,209,"2014-05-10 00",130.019096666667,88.175,9.6,0.27,130,62.7890986782685,64.2923290233895
"210",210,210,"2014-05-10 01",130.061806,68.148,9.6,0.27,130,62.7890986782685,64.2923290233895
"211",211,211,"2014-05-10 02",130.10139,80.088,9.66,0.27,130,63.1998871075843,64.8589027425239
"212",212,212,"2014-05-10 03",130.144096666667,85.6983333333333,9.71666666666667,0.27,130,63.590159840541,65.3940001439286
"213",213,213,"2014-05-10 04",130.186806,77.076,9.76,0.27,130,63.8901227301222,65.8031922744145
"214",214,214,"2014-05-10 05",130.22639,73.496,9.88,0.27,130,64.7277075582946,66.9363397126832
"215",215,215,"2014-05-10 06",130.269096666667,99.56,9.98333333333333,0.27,130,65.4571755908892,67.9121055623035
"216",216,216,"2014-05-10 07",130.311806,79.87,10.1,0.27,130,66.290002390855,69.0137766828426
"217",217,217,"2014-05-10 08",130.35139,81.982,10.24,0.27,130,67.3024686292081,70.3357820274894
"218",218,218,"2014-05-10 09",130.394096666667,107.518333333333,10.4333333333333,0.27,130,68.7244166960392,72.161408455811
"219",219,219,"2014-05-10 10",130.436806,95.61,10.5,0.27,130,69.2212201738089,72.790934810405
"220",220,220,"2014-05-10 11",130.47639,84.2,10.56,0.27,130,69.6712115254176,73.3575085295394
"221",221,221,"2014-05-10 12",130.519096666667,104.048333333333,10.85,0.27,130,71.8849777351871,76.0959481720222
"222",222,222,"2014-05-10 13",130.561806,105.078,11.44,0.27,130,76.5932824359108,81.6672564101768
"223",223,223,"2014-05-10 14",130.60139,105.134,11.96,0.27,130,80.980365754432,86.577561976008
"224",224,224,"2014-05-10 15",130.644096666667,114.496666666667,12.45,0.27,130,85.3282141949869,91.204580682272
"225",225,225,"2014-05-10 16",130.686806,107.938,12.7,0.27,130,87.6296108518359,93.5653045119985
"226",226,226,"2014-05-10 17",130.72639,118.104,12.88,0.27,130,89.3223818829746,95.2650256694016
"227",227,227,"2014-05-10 18",130.769096666667,123.351666666667,13,0.27,130,90.4678139192329,96.3981731076703
"228",228,228,"2014-05-10 19",130.811806,112.496,12.96,0.27,130,90.0844873996523,96.0204572949141
"229",229,229,"2014-05-10 20",130.85139,102.452,12.82,0.27,130,88.7547599333639,94.6984519502672
"230",230,230,"2014-05-10 21",130.894096666667,113.98,12.6666666666667,0.27,130,87.3194425393899,93.2505413347019
"231",231,231,"2014-05-10 22",130.936806,103.122,12.52,0.27,130,85.9668471393646,91.8655833545954
"232",232,232,"2014-05-10 23",130.97639,114.72,12.38,0.27,130,84.6940158970698,90.5435780099485
"233",233,233,"2014-05-11 00",131.019096666667,131.975,12.1833333333333,0.27,131,82.9357081492264,88.6864752638967
"234",234,234,"2014-05-11 01",131.061806,119.706,12,0.27,131,81.3273789849026,86.9552777887642
"235",235,235,"2014-05-11 02",131.10139,91.164,11.86,0.27,131,80.1188760435938,85.6332724441173
"236",236,236,"2014-05-11 03",131.144096666667,99.6833333333333,11.7333333333333,0.27,131,79.0399478136687,84.4371723703889
"237",237,237,"2014-05-11 04",131.186806,89.67,11.6,0.27,131,77.918911458511,83.1781196612017
"238",238,238,"2014-05-11 05",131.22639,93.47,11.42,0.27,131,76.4290687926138,81.4783985037986
"239",239,239,"2014-05-11 06",131.269096666667,94.7183333333333,11.2,0.27,131,74.6443025784962,79.4009615336393
"240",240,240,"2014-05-11 07",131.311806,87.95,11.04,0.27,131,73.3708385791151,77.8900982826143
"241",241,241,"2014-05-11 08",131.35139,71.884,11,0.27,131,73.0556606236517,77.5123824698581
"242",242,242,"2014-05-11 09",131.394096666667,82.365,11.05,0.27,131,73.4498313922527,77.9845272358034
"243",243,243,"2014-05-11 10",131.436806,72.324,11.34,0.27,131,75.7754987004665,80.7229668782862
"244",244,244,"2014-05-11 11",131.47639,59.898,11.54,0.27,131,77.4193080219178,82.6115459420674
"245",245,245,"2014-05-11 12",131.519096666667,84.4483333333333,11.8,0.27,131,79.6061007180752,85.066698724983
"246",246,246,"2014-05-11 13",131.561806,81.822,12.54,0.27,131,86.1501322389428,92.0544412609735
"247",247,247,"2014-05-11 14",131.60139,101.246,13.2,0.27,131,92.4074083393852,98.2867521714515
"248",248,248,"2014-05-11 15",131.644096666667,109.895,13.8,0.26,131,95.0572908560291,99.373591074899
"249",249,249,"2014-05-11 16",131.686806,88.606,14.06,0.26,131,97.6995995585527,101.828743857815
"250",250,250,"2014-05-11 17",131.72639,92.74,14.1,0.26,131,98.1121449857012,102.206459670571
"251",251,251,"2014-05-11 18",131.769096666667,93.7116666666667,13.9666666666667,0.26,131,96.7432852435106,100.947406961384
"252",252,252,"2014-05-11 19",131.811806,97.45,13.76,0.26,131,94.6567561010525,98.9958752621428
"253",253,253,"2014-05-11 20",131.85139,110.354,13.56,0.26,131,92.6776181287958,97.1072961983616
"254",254,254,"2014-05-11 21",131.894096666667,116.645,13.25,0.26,131,89.6861883215422,94.1799986495006
"255",255,255,"2014-05-11 22",131.936806,97.692,12.92,0.26,131,86.6010235635054,91.0638431942616
"256",256,256,"2014-05-11 23",131.97639,86.812,12.68,0.26,131,84.4198512451436,88.7975483177242
"257",257,257,"2014-05-12 00",132.019096666667,102.788333333333,12.3666666666667,0.26,132,81.6494060641874,85.8387744511339
"258",258,258,"2014-05-12 01",132.061806,96.658,12.1,0.26,132,79.3587313462803,83.3206690327586
