CMIN
0.0006381
0.0006381
0.0006381
0.0006381
0.0006381
0.0006381
0.0006381
0.0006381
0.0006381
0.0006381
0.0006381
0.0006381
0.0006381
0.0006381
0.0006381
0.0006381
0.0006381
0.0006381
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063809
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063808
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063807
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063806
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063805
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063803
0.00063803
0.00063803
0.00063803
0.00063803
0.00063803
0.00063803
0.00063803
0.00063803
0.00063803
0.00063809
0.00063809
0.00063808
0.00063808
0.00063807
0.00063807
0.00063806
0.00063806
0.00063806
0.00063805
0.00063805
0.00063805
0.00063805
0.00063804
0.00063804
0.00063804
0.00063804
0.00063804
0.00063803
0.00063803
0.00063803
0.00063803
0.00063803
0.00063803
0.00063803
0.00063803
0.00063802
0.00063802
0.00063802
0.00063802
0.00063802
0.00063802
0.00063802
0.00063802
0.00063802
0.00063802
0.00063802
0.00063802
0.00063802
0.00063801
0.00063801
0.00063801
0.00063801
0.00063801
0.00063801
0.00063801
0.00063801
0.00063801
0.00063801
0.00063801
0.00063801
0.00063801
0.00063801
0.00063801
